_;id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
17492;23211073;Cosy 2-room-flat in Berlin (Weißensee);172621762;Theresa;Pankow;Weißensee;52.54997383766612;13.454558076119502;Entire home/apt;70;3;7;20/08/2018;0.82;1;17
17494;23212745;Modern classical 2 rooms home in Prenzlauerberg;34801484;Daria;Pankow;Prenzlauer Berg Ost;52.5275244596883;13.447786139234124;Entire home/apt;70;3;13;05/11/2018;1.75;1;15
17504;23228542;Große Ferienwohnung im Zweifamilienhaus mit Garten;172813406;Petra;Marzahn - Hellersdorf;Kaulsdorf;52.4991017013777;13.576376441946437;Entire home/apt;100;3;11;07/10/2018;1.98;1;184
17506;23228645;Modern apartment with balcony at Potsdamer Platz;13882255;Corina;Friedrichshain-Kreuzberg;Südliche Friedrichstadt;52.50198119593738;13.382418780338469;Entire home/apt;75;2;0;;;1;0
17507;23229022;Maisonette-Appartment in Kreuzberg with Garden;8089241;Caroline;Friedrichshain-Kreuzberg;nördliche Luisenstadt;52.50252166929026;13.429420522129154;Entire home/apt;120;10;1;20/07/2018;0.27;1;215
17511;23235246;Berlin-Mitte: zentrale, ruhige, Wohlfühloase;55297064;Svenja;Mitte;Alexanderplatz;52.509334091342886;13.407497732282923;Entire home/apt;70;7;5;02/10/2018;0.77;1;176
17516;23242812;Bright & central apartment - near Alexanderplatz;172974561;Christian;Friedrichshain-Kreuzberg;Karl-Marx-Allee-Süd;52.51883293524622;13.427888472590697;Entire home/apt;69;3;26;26/10/2018;3.21;1;57
17518;23243866;Living in house with garden, 25min to city center;87068744;Eckhard;Marzahn - Hellersdorf;Kaulsdorf;52.51660247013657;13.60872290408784;Entire home/apt;100;2;0;;;1;181
17522;23248824;Stylish large house (~100 sqm) + Sauna (up to 6P);23656988;Thomas;Marzahn - Hellersdorf;Mahlsdorf;52.51516323490479;13.617603812628523;Entire home/apt;160;1;18;04/11/2018;2.22;1;351
17523;23249152;Lovely modern flat close to Potsdamer Platz;20374874;Nao;Mitte;Tiergarten Süd;52.50047452050642;13.364718306954522;Private room;68;1;17;25/10/2018;2.62;1;36
17531;23259976;Luxus Loft Unique Room in Schöneberg;75368062;Daniela;Tempelhof - Schöneberg;Schöneberg-Süd;52.49242866234084;13.3444519839929;Entire home/apt;249;2;22;14/10/2018;3.42;1;337
17538;23264117;Central Flat Close To Messe, Center And Airport!;108025548;Baharbin;Charlottenburg-Wilm.;Mierendorffplatz;52.52630593836773;13.3027843646578;Entire home/apt;69;2;21;05/11/2018;2.45;6;31
17542;23265967;Classic Berlin Apartment in Kreuzberg;666728;Kris;Friedrichshain-Kreuzberg;Tempelhofer Vorstadt;52.495552901662855;13.41962014272876;Entire home/apt;90;2;3;26/06/2018;0.61;1;0
17546;23270705;Lovely, cosy apartment very central city west;38777778;Ricardo;Charlottenburg-Wilm.;Kantstraße;52.5101296527493;13.31543537516441;Private room;69;2;46;16/10/2018;5.56;1;0
17554;23274490;Awesome Micro-Apt. Close to City Center and Messe!;108025548;Baharbin;Charlottenburg-Wilm.;Mierendorffplatz;52.52529684276189;13.303269355491352;Entire home/apt;75;2;7;01/07/2018;0.8;6;64
17571;23287857;Cosy, subserious and spacious city apartment;2808625;Taiga;Friedrichshain-Kreuzberg;Südliche Friedrichstadt;52.49684787439788;13.411130753365889;Private room;69;3;28;26/10/2018;3.27;1;15
17572;23290410;Holiday 33 Apartment near Alexanderplatz;172232819;Haitao;Pankow;Prenzlauer Berg Süd;52.5325109333555;13.430039544245489;Entire home/apt;200;1;37;02/11/2018;4.55;4;336
17578;23298585;Large Sunny Room in Neukoelln;818418;Rehana & Sina;Neukölln;Schillerpromenade;52.48527788017615;13.42358895532309;Private room;88;2;24;21/10/2018;3.16;1;65
17582;23302498;Charming Potsdamer Pl. Loft w/ industrial details;102979040;Team Suite030;Friedrichshain-Kreuzberg;Südliche Friedrichstadt;52.5061919822118;13.377592374066554;Entire home/apt;505;3;8;27/10/2018;1.36;16;55
17592;23314254;Stylisches Family-Apartment in Berlin;8912086;René;Charlottenburg-Wilm.;Volkspark Wilmersdorf;52.485758153887794;13.326285062388184;Entire home/apt;75;60;0;;;26;63
17597;23315743;Loft- Best location,90m2, 2bath, 2 Balcony, quiet.;98237;Damian;Pankow;Prenzlauer Berg Nordwest;52.54201477665231;13.41198651234534;Entire home/apt;120;62;5;13/08/2018;0.82;3;265
17599;23317385;Deluxe Apartment White Cocoon;7930304;Giovanny;Pankow;Prenzlauer Berg Nord;52.544529176268576;13.438419721760908;Entire home/apt;105;1;0;;;2;289
17600;23317727;Suite im Sony Center am Potsdamer Platz;53393720;Nikolas;Mitte;Tiergarten Süd;52.50917808326902;13.374468910684511;Entire home/apt;268;2;5;25/10/2018;2.46;1;172
17611;23332813;Schöne Altbauwohnung am Tempelhofer Feld Neukölln;12577237;Anton;Neukölln;Schillerpromenade;52.47292270585932;13.420674364829107;Entire home/apt;70;4;6;11/06/2018;0.69;1;0
17613;23335356;Herrliche 110 qm Altbau im Herzen Berlins;33144197;Diana;Mitte;Moabit West;52.53101012018298;13.335483616182286;Entire home/apt;80;2;6;30/07/2018;0.7;1;273
17616;23336049;Lovely and quiet, family-friendly apartment;21967738;Maria;Mitte;Osloer Straße;52.55595605755892;13.391977662454968;Entire home/apt;69;2;9;02/11/2018;1.12;1;3
17617;23337787;Family home in the beautiful southwest of Berlin;23605968;Björn;Steglitz - Zehlendorf;Zehlendorf  Nord;52.4462079744044;13.242356973228636;Entire home/apt;125;3;3;19/07/2018;0.41;1;22
17618;23338593;Cozy Nest in Berlin-Kreuzberg;13397010;Emre;Friedrichshain-Kreuzberg;Tempelhofer Vorstadt;52.49688578544673;13.385700776464414;Entire home/apt;90;3;29;03/11/2018;3.39;1;69
17619;23339442;Spacious and quiet apartment near Prenzlauer Berg;8723577;Michaela;Pankow;Blankenburg/Heinersdorf/Märchenland;52.563514986404186;13.427476872295692;Entire home/apt;80;7;6;25/09/2018;0.77;1;0
17624;23345993;Huge flat on legendary Kurfürstendamm 11.7.-18.7;46541025;Jochen;Charlottenburg-Wilm.;Halensee;52.49906964168161;13.29379661823943;Entire home/apt;150;7;1;05/07/2018;0.24;1;0
17632;23349053;sunny cosy studio in prenzlauerberg;89057986;Birgit;Pankow;Prenzlauer Berg Südwest;52.54070846256148;13.411197323751315;Entire home/apt;75;2;3;28/05/2018;0.36;7;0
17634;23350957;In the Sky over Berlin;26516196;Ralf;Pankow;Helmholtzplatz;52.54479449909035;13.419404908969248;Entire home/apt;150;5;1;08/04/2018;0.14;1;0
17637;23351846;Really nice and sunny apartment in Friedrichshain;6053423;Nadine;Friedrichshain-Kreuzberg;Frankfurter Allee Süd FK;52.50575986561411;13.469295895346146;Entire home/apt;100;4;0;;;1;0
17641;23354697;Charming Holiday in BERLIN CITY;121431087;Jennifer;Pankow;Prenzlauer Berg Nordwest;52.55367284959907;13.403987613457405;Entire home/apt;86;4;25;03/11/2018;3.11;4;140
17644;23355675;Charmante Altbauwohnung mit Balkon am Ostkreuz;21441662;Sophie;Friedrichshain-Kreuzberg;Frankfurter Allee Süd FK;52.50584884456986;13.466320075582493;Entire home/apt;107;3;1;26/02/2018;0.12;2;0
17646;23363465;150sq Family Apartment centrally located (2bathr.);94349814;Afra;Pankow;Prenzlauer Berg Nordwest;52.54887690779302;13.402079668629264;Entire home/apt;188;3;5;16/07/2018;0.68;1;80
17651;23364842;Weaving Woods Hotel-Apartment in Prenzlauer Berg;174136994;Denes;Pankow;Prenzlauer Berg Süd;52.53604123705463;13.42494566325443;Private room;199;1;6;28/09/2018;0.74;3;338
17653;23367509;Modern apartment with high quality equipment;174157905;Adrian;Mitte;Moabit Ost;52.53072548161736;13.369691734688615;Entire home/apt;75;2;4;26/03/2018;0.49;1;0
17655;23371047;2 Zimmer 80qm2 Nähe Ku’damm sehr zentral !;152640018;Jones;Charlottenburg-Wilm.;Volkspark Wilmersdorf;52.49309961306297;13.33083517253363;Entire home/apt;95;14;3;01/08/2018;0.73;1;168
17661;23375437;Central Office - fully furnished with 10 desks;159069280;Josephine;Mitte;Brunnenstr. Süd;52.53589048678353;13.395805938718684;Entire home/apt;145;13;0;;;2;364
17666;23381511;Im kleinen Atelier STUDIO BERLIN wohnen & arbeiten;174304853;Guste;Pankow;Prenzlauer Berg Südwest;52.53012925985676;13.414109991329743;Entire home/apt;80;2;10;05/06/2018;1.3;1;100
17669;23383261;Carmer 16;174323182;Natalie;Charlottenburg-Wilm.;Kantstraße;52.50673822643802;13.324496360296322;Private room;100;3;0;;;1;0
17673;23385840;Classy Apartement in Wrangelkiez / Kreuzberg;16250769;Nicolas;Friedrichshain-Kreuzberg;südliche Luisenstadt;52.4962493869806;13.44413105560397;Private room;80;7;0;;;1;22
17676;23387813;Berlin-Prenzlauer Berg: Berlin-Feeling pur;174359699;Mary;Pankow;Prenzlauer Berg Nordwest;52.55062413450885;13.40763269786265;Entire home/apt;80;2;6;21/10/2018;0.84;1;57
17677;23387948;St. Michel;55538702;Khadine;Mitte;Alexanderplatz;52.5236361001027;13.384040605654748;Entire home/apt;250;61;1;25/06/2018;0.22;17;364
17688;23402108;Trendy Apartment next to Mauerpark;9078683;Beate;Pankow;Prenzlauer Berg Nordwest;52.5475227334779;13.400889770599887;Entire home/apt;75;60;1;16/09/2018;0.57;1;101
17691;23405151;3 bed rooms (1 suite) apartment in Charlottenburg;53595731;Rodrigo;Charlottenburg-Wilm.;Kantstraße;52.510117011378775;13.302191322205212;Entire home/apt;120;1;5;31/08/2018;1.58;1;0
17692;23405752;Moderne Wohnung mit Spreeblick @ East Side Gallery;73425371;Patrick;Friedrichshain-Kreuzberg;Karl-Marx-Allee-Süd;52.507831945050114;13.436263831244872;Entire home/apt;70;60;3;22/05/2018;0.37;1;27
17695;23406738;Upscale old-building apt. - 5min to Alexanderplatz;174525191;Florian;Mitte;Alexanderplatz;52.526668723570914;13.411249052109904;Entire home/apt;69;2;8;05/10/2018;1.09;1;3
17698;23407734;Berlin - Schöneberg Mitten drin aber ruhe pur;171962338;Radojka;Charlottenburg-Wilm.;Volkspark Wilmersdorf;52.48412587229653;13.334431443286697;Private room;85;2;26;27/10/2018;3.13;1;0
17701;23411139;Charming  City apartment in old Berlin Building;8148034;Rebecca;Tempelhof - Schöneberg;Friedenau;52.46818468768733;13.335829835946727;Entire home/apt;140;2;11;05/10/2018;1.36;1;345
17706;23414270;Zentrales Zimmer_ Berlin Mitte;134681466;Gary;Pankow;Prenzlauer Berg Südwest;52.53065421547941;13.406534005967876;Private room;75;2;38;03/11/2018;4.58;1;41
17715;23424214;Heaven above Central-Berlin, Rooftop-Schöneberg;5662048;Alex;Tempelhof - Schöneberg;Schöneberg-Nord;52.491043961974135;13.368099349656411;Entire home/apt;280;2;0;;;1;344
17716;23424703;Berlin City Apartment;7866129;Max;Mitte;Alexanderplatz;52.52332570447242;13.381203594682534;Entire home/apt;120;2;0;;;1;126
17725;23442657;Berlin-Friedrichshain modernes 2 Zimmer Apartment;53006301;Laura;Friedrichshain-Kreuzberg;Frankfurter Allee Süd FK;52.50790688264244;13.460703418179738;Entire home/apt;112;1;1;02/04/2018;0.14;1;207
17727;23443212;Haus Marksburg;7930304;Giovanny;Lichtenberg;Karlshorst;52.488483551310416;13.5311379140021;Entire home/apt;85;3;0;;;2;302
17729;23447940;Modernes Zimmer mit Whirlpool und Wasserbett;174923505;Margit;Marzahn - Hellersdorf;Marzahn-Süd;52.5406164085211;13.555625220365703;Private room;95;1;1;18/03/2018;0.13;1;279
17730;23449933;Cozy Flat in located in Neukölln;35612256;Maren;Neukölln;Neuköllner Mitte/Zentrum;52.47001526378687;13.4353961931689;Entire home/apt;80;21;0;;;2;0
17733;23451726;A design gem in the heart of Mitte-Moabit;485838;Michele;Mitte;Moabit West;52.52929749422875;13.3400661941208;Entire home/apt;120;4;34;31/10/2018;5.02;4;221
17735;23454225;Cozy place in the middle of Berlin;15541041;Stefanie;Mitte;Moabit Ost;52.522381701803305;13.349826797792844;Entire home/apt;75;1;16;02/11/2018;1.97;1;124
17740;23462571;Loft–Artige Wohnung mit Blick über Berlin;69514536;Marcel;Lichtenberg;Friedrichsfelde Nord;52.513554658388735;13.5086881821012;Entire home/apt;99;2;7;19/10/2018;0.85;1;6
17744;23463812;Loft with terrace in central Berlin;4081737;Luca;Pankow;Helmholtzplatz;52.54101838392989;13.413852392213034;Entire home/apt;100;4;0;;;1;21
17745;23465480;Spacious 1920s apartment on Stralauer peninsular;1614923;Franziska;Friedrichshain-Kreuzberg;Frankfurter Allee Süd FK;52.490115168739855;13.481575770532167;Entire home/apt;150;4;1;30/03/2018;0.13;1;4
17755;23475407;Central Townhouse with private garden;166829815;Matthias;Pankow;Pankow Zentrum;52.56721837451848;13.393918999325567;Entire home/apt;170;5;1;03/04/2018;0.14;1;0
17758;23476457;Studio-Apartment auf dem Wista-Gelände;175236416;Mandy;Treptow - Köpenick;Adlershof;52.43372731543766;13.531612185047456;Entire home/apt;100;2;5;14/09/2018;0.69;1;352
17768;23481275;Urban Jungle Hotel-Apartment in Prenzlauer Berg;174136994;Denes;Pankow;Prenzlauer Berg Süd;52.53747361747397;13.424475986894189;Private room;199;1;21;29/10/2018;2.66;3;321
17769;23482216;5 Raum/Room Apartment in Berlin-Friedrichshain;172035099;Katja;Friedrichshain-Kreuzberg;Karl-Marx-Allee-Nord;52.521590633037846;13.44690020781615;Entire home/apt;120;3;1;23/07/2018;0.28;1;0
17772;23492161;Charming apartment in classic Berlin style;174746898;Melf;Friedrichshain-Kreuzberg;Tempelhofer Vorstadt;52.49019824355842;13.403498335957638;Entire home/apt;69;2;22;25/10/2018;2.69;1;0
17774;23494687;Sunny rooftop near Tempelhofer Airfield;37923973;Carlo;Tempelhof - Schöneberg;Tempelhof;52.45878306042805;13.376847845043162;Entire home/apt;80;4;4;17/10/2018;1.62;1;0
17778;23495976;Splendid apartment in Friedrichstadtpalast area;175445716;Julia;Mitte;Alexanderplatz;52.52396226844794;13.38406961423627;Entire home/apt;180;3;37;23/10/2018;4.59;1;280
17782;23498159;Family apartment - spacious, quiet, safe, central;106739867;Jan;Mitte;Alexanderplatz;52.52765905425056;13.39763679896643;Entire home/apt;145;4;10;04/11/2018;1.32;1;8
17789;23510393;Ruhige 3 Zimmer Ferienwohnung im Süden Berlins;175598863;Manuela Und Armin;Tempelhof - Schöneberg;Lichtenrade;52.4101933248721;13.395841356684754;Entire home/apt;75;2;2;09/07/2018;0.32;2;340
17794;23512944;Beautiful flat in Wedding;57925821;Maria;Mitte;Wedding Zentrum;52.54122942471755;13.353846450409208;Entire home/apt;69;2;4;16/09/2018;1.13;2;8
17796;23513406;Quiet room in elegant Art Nouveau house;128790762;Cäcilia;Charlottenburg-Wilm.;Kurfürstendamm;52.49974829002563;13.31903468252475;Private room;80;1;14;19/10/2018;2.2;1;90
17802;23517123;�?林�?�车站黛德丽�?�典精�?公寓;175654535;Miao;Mitte;Moabit Ost;52.52149041166385;13.35982331107482;Entire home/apt;89;2;9;16/10/2018;1.1;2;60
17804;23519915;Cosy Room in Moabit;62523702;Maximilian;Mitte;Moabit West;52.52837098393221;13.317038537177094;Private room;75;1;1;08/03/2018;0.12;1;0
17806;23520196;Top 5 * Apt/3 Bedrooms/Prime Area/Sightseeing;167531299;Adreyana;Mitte;Alexanderplatz;52.52389633698532;13.379153503573942;Entire home/apt;224;5;33;05/11/2018;3.93;2;125
17807;23520359;Lifestyle-Loft in Bestlage, 140 qm auf 2 Ebenen;36438015;Viv;Charlottenburg-Wilm.;Kurfürstendamm;52.50346144152128;13.32745367544469;Entire home/apt;100;1;12;26/09/2018;1.95;1;125
17808;23522604;Luxurious Room in Trendy Prenzlauer Berg;43748905;Linda Margaret;Pankow;Helmholtzplatz;52.54174081013767;13.423412089633391;Private room;80;1;2;20/09/2018;0.28;1;89
17809;23522653;Design Loft w Desk, Fireplace, Terrace & BBQ;102979040;Team Suite030;Pankow;Prenzlauer Berg Südwest;52.53265962890222;13.415708010736964;Entire home/apt;304;3;2;21/10/2018;1.15;16;36
17810;23522864;Lovely 1,5 room Apartment in Berlin Mitte;175624690;Kiki;Mitte;Alexanderplatz;52.50878270313098;13.40461362291472;Entire home/apt;96;2;17;13/08/2018;2.26;1;0
17812;23531782;Sunny apartment in the City Center West;60898413;Ariane;Charlottenburg-Wilm.;Kurfürstendamm;52.501848598669646;13.333135910699657;Entire home/apt;70;61;2;20/06/2018;0.39;4;59
17814;23532664;Cozy city apartment in an old charming building;175804467;Randolf;Charlottenburg-Wilm.;Kurfürstendamm;52.500806640821374;13.32027578350116;Entire home/apt;69;2;0;;;1;0
17823;23545009;Cozy room for 1 or 2 / in the <3 of Friedrichshain;65197211;Paul;Friedrichshain-Kreuzberg;Frankfurter Allee Süd FK;52.51253998573088;13.456896101545508;Private room;75;1;3;17/10/2018;2.2;1;83
17827;23552925;Sunny, beautifully furnished rooftop apartment;3565918;Bettina;Treptow - Köpenick;Plänterwald;52.487097323237066;13.463923551628913;Entire home/apt;150;10;0;;;1;0
17833;23555360;Günstige 3-Zimmer-Wohnung in Berlin;176006167;Elena;Treptow - Köpenick;Oberschöneweide;52.458151430244016;13.528260842706732;Entire home/apt;100;2;34;23/09/2018;4.2;1;191
17836;23559001;Gemütliches 4-Bett Zimmer im Apartment 12Monkeys;105951060;Donnie;Charlottenburg-Wilm.;Kurfürstendamm;52.50315884169158;13.306800028412804;Private room;120;1;0;;;5;244
17837;23559852;Cozy and Spacious Studio Flat @ WeserStr Neukölln;176045432;Nathan;Neukölln;Rixdorf;52.47968736478088;13.447952548717574;Entire home/apt;69;4;6;10/10/2018;0.9;2;0
17841;23564323;�?林�?�车站黛德丽�?公寓;42195707;Miao;Mitte;Moabit Ost;52.523311095270536;13.358392879740146;Private room;80;2;1;20/09/2018;0.61;2;59
17842;23568669;Fabulous design apartment in Berlin’s hotspot;765157;Henk;Mitte;Alexanderplatz;52.528627890152585;13.38379025632807;Entire home/apt;75;22;1;30/04/2018;0.16;1;310
17844;23571206;Luxurious apartment - City Center, West-Berlin;45102795;Antonios;Charlottenburg-Wilm.;Volkspark Wilmersdorf;52.49005443643517;13.33679550456911;Entire home/apt;110;3;3;19/06/2018;0.47;1;0
17850;23575293;The Feel Good Apartment in the Center of Berlin;76139613;Fabian;Tempelhof - Schöneberg;Schöneberg-Nord;52.49570577465224;13.350059910622296;Entire home/apt;70;2;15;14/10/2018;2.07;1;51
17851;23576393;City-West-Apartment;176209179;Nina;Charlottenburg-Wilm.;Volkspark Wilmersdorf;52.49353296034711;13.336999191716094;Entire home/apt;120;7;0;;;1;0
17856;23586164;Helle und geräumige Wohnung am Straussberger Platz;176320361;Elisa;Friedrichshain-Kreuzberg;Karl-Marx-Allee-Süd;52.51702015660517;13.43344842546107;Entire home/apt;69;3;1;01/04/2018;0.14;1;0
17859;23590245;Mitte - 5 min HBf, modernes Design, Ensuite Bad;12659779;Lisa Valerie;Mitte;Brunnenstr. Süd;52.53368362912026;13.380212464728656;Private room;90;3;21;30/10/2018;4.01;2;68
17870;23602642;Cozy Berliner Altbau in lovely Kreuzberg;3143983;Steffen;Friedrichshain-Kreuzberg;südliche Luisenstadt;52.497199555329225;13.421151867624234;Entire home/apt;85;2;4;04/11/2018;0.54;1;27
17871;23602778;Gemütliches 8-Bett Zimmer im Apartment 12Monkeys;105951060;Donnie;Charlottenburg-Wilm.;Kurfürstendamm;52.5031112103184;13.305325079168268;Private room;170;1;0;;;5;245
17875;23603090;Hauptbahnhof Central Station Berlin Apartment;42195707;Miao;Mitte;Moabit Ost;52.52119352498582;13.359474806499422;Entire home/apt;89;2;30;22/10/2018;3.69;2;60
17886;23607960;Ruhige 2 Zimmer Wohnung im Prenzlauer Berg;76906838;Björn;Pankow;Prenzlauer Berg Nord;52.55284224665397;13.418457497067235;Entire home/apt;75;2;0;;;1;0
17888;23609067;Zionskirche - 1BR art decor downtown apartment;176588317;Barbara;Mitte;Brunnenstr. Süd;52.534866056794;13.40002895226583;Entire home/apt;100;3;14;30/10/2018;2.04;1;255
17891;23609919;Private room in Tempelhof;47387937;Lavanya;Tempelhof - Schöneberg;Tempelhof;52.46464996009956;13.382001273228662;Private room;100;2;1;08/03/2018;0.12;1;90
17894;23610420;Dein Berlin-City-HideAway - Loft Feeling im Grünen;176603885;Annica;Mitte;Moabit West;52.52531645290212;13.340138394156655;Entire home/apt;110;1;2;02/07/2018;0.26;1;0
17903;23619386;Good Loft Berlin 98 qm privat;176714899;Uwe;Charlottenburg-Wilm.;Schloß Charlottenburg;52.51190598459628;13.29965149367079;Entire home/apt;129;1;9;30/09/2018;1.26;1;339
17908;23623112;Moderne Wohnung nahe Messe und Olympiastadion;176750828;Jürgen;Spandau;Wilhelmstadt;52.51355125927572;13.202224437553882;Entire home/apt;84;2;1;11/03/2018;0.12;1;305
17915;23629630;Something Special in Berlin!;161005730;YourHost;Charlottenburg-Wilm.;Otto-Suhr-Allee;52.51762780467719;13.313529638414204;Entire home/apt;135;5;1;26/05/2018;0.18;2;0
17918;23635662;DESIGNER ROOFTOP LOFT +bikes +balcony +central;162810506;Waleed;Mitte;Alexanderplatz;52.524969631006186;13.414030342564097;Entire home/apt;74;3;50;03/11/2018;6.3;1;7
